slc,soilType,claySurface,claySubsurface,sandSurface,sandSubsurface,siltSurface,siltSubsurface,cfSurface,cfSubsurface,awhcSurface,awhcSubsurface,ppe,ocSurfacePerc,surfacePH,subsurfacePH,surfaceEC,subsurfaceEC,sarSurface,sarSubsurface,E_DEPTH,bd,egdd,a,surfaceFibre,subsurfaceFibre,organicDepth,waterTableDepth,masterHorizon,substrateCF,substrateSilt,substrateClay
823008,23,18.33333333,23,46.66666667,35.5,35.33333333,42.5,1,2.5,15.66666667,71.5,-390.5,0.113333333,7.233333333,7.85,0,0.6,1.318433333,0.89415,186.2,1.333333333,1797,48.1,81,77,45,8,A,88,92,2
828001,10,20.33333333,22.5,38.33333333,31.5,42,46.5,0,1,17.33333333,73,-361.1,0.126666667,7.233333333,7.8,1.6,1.75,1.32,0.7107,180,1.333333333,1741,42.22,40,22,79,90,R,37,58,91
828002,9,26.33333333,25,42,44.5,32.33333333,31,3,3,18,64,-356.2,0.12,7.1,7.4,0.033333333,0.65,1.056666667,0.695,183.8,1.433333333,1683,41.24,62,58,36,29,CO,16,48,20
828003,4,21,23.5,42,33,37.33333333,44,2.666666667,6,17,75.5,-335.4,0.12,7.633333333,8.1,1.6,1.75,1.053766667,0.47385,180,1.366666667,1623,37.08,71,68,78,60,C,29,6,22
828004,4,20,23.5,44.66666667,34,35.66666667,43,2.333333333,5.5,16.66666667,74.5,-349.6,0.116666667,7.6,8,1.6,1.85,1.174433333,0.58635,180,1.366666667,1644,39.92,63,23,23,51,A,43,72,11
828005,19,28.33333333,26,36.33333333,39,35.66666667,35,4.333333333,5,18.66666667,69.5,-389.6,0.166666667,7.633333333,7.9,0.066666667,2.95,0.911333333,0.305,65.05,1.4,1800,47.92,36,9,22,39,R,0,19,63
828006,5,23.66666667,25,35.33333333,40,41,35,4,4.5,17.66666667,68,-389.8,0.133333333,7.233333333,7.95,0,0.7,0.995333333,0.48435,158.6,1.333333333,1818,47.96,48,27,53,81,CO,52,33,61
828007,21,28.33333333,29,40,39,32,33,5,5,19,68,-390.6,0.133333333,7.066666667,7.1,0,0,0.435566667,0.22,200,1.5,1817,48.12,76,43,99,32,C,78,66,30
828008,25,25.33333333,25.5,35,37.5,39.33333333,37,4,4.5,17.33333333,70.5,-380.9,0.136666667,7.433333333,7.9,0,1.55,0.953333333,0.447,117.2,1.333333333,1775,46.18,90,83,7,95,A,5,55,63
828009,17,26.33333333,25,42,44.5,32.33333333,31,3,3,18,64,-374.4,0.12,7.066666667,7.4,0,0,1.083333333,0.695,200,1.433333333,1749,44.88,28,52,64,23,R,83,66,100
828010,5,24.33333333,25,35.66666667,37.5,40.66666667,38.5,3,4,17.66666667,70,-385.6,0.146666667,7.166666667,7.85,0,1.2,0.992233333,0.545,131,1.333333333,1786,47.12,87,71,27,70,CO,43,65,44
828011,21,25.33333333,25.5,35,37.5,39.66666667,37,4,4.5,17.33333333,70,-369.2,0.156666667,7.366666667,7.85,0,1.5,1.049766667,0.452,117.2,1.333333333,1722,43.84,28,37,53,5,C,7,23,86
828012,7,25.33333333,26,37,39,37.66666667,35.5,4,4.5,16.66666667,69,-370.5,0.163333333,7.433333333,7.9,0,1.7,1.158,0.438,103.4,1.333333333,1745,44.1,48,34,29,94,A,42,90,13
828013,15,19.66666667,22.5,40,29,40.66666667,49,0,1,17,74,-379,0.12,7.333333333,7.85,0,0,1.182233333,0.699,200,1.333333333,1768,45.8,29,6,88,37,R,21,12,67
828014,13,27,26.5,35.33333333,37.5,38.33333333,35.5,4.333333333,4.5,17.33333333,70.5,-379.1,0.136666667,7.6,7.9,0,1.75,0.906766667,0.3635,103.4,1.333333333,1751,45.82,14,17,38,71,CO,5,52,60
828015,11,26.33333333,25,42,44.5,32.33333333,31,3,3,18,64,-364.4,0.12,7.1,7.4,0.033333333,0.65,1.056666667,0.695,183.8,1.433333333,1714,42.88,38,55,27,27,C,51,40,36
828016,25,25.33333333,25.5,35.33333333,38,39.33333333,36.5,4,4.5,17.33333333,70.5,-373.1,0.153333333,7.366666667,7.85,0,1.4,1.0319,0.452,124.1,1.333333333,1728,44.62,78,39,0,5,A,26,42,16
828017,1,21,23.5,42,33,37.33333333,44,2.666666667,6,17,75.5,-361.2,0.12,7.633333333,8.1,1.6,1.75,1.053766667,0.47385,180,1.366666667,1705,42.24,63,89,14,95,R,15,83,2
828018,2,8,7.5,84.33333333,85.5,8.333333333,7.5,1.666666667,5.5,7.666666667,23,-391.7,0.07,6.833333333,7.45,0,0.35,4.155566667,3.6225,185.5,1.4,1758,48.34,81,32,18,73,CO,58,44,13
828019,12,21.33333333,24.5,40.33333333,32,39,44.5,2.333333333,5.5,17.33333333,76,-370.7,0.126666667,7.533333333,8.05,1.6,2.35,1.121633333,0.4898,162.2,1.366666667,1727,44.14,45,23,49,4,C,51,56,14
828020,8,23.66666667,22.5,44,47,31.66666667,31,0,0,17,62,-392.6,0.11,7.133333333,7.85,0.333333333,1.45,1.659333333,1.22675,143.6,1.366666667,1737,48.52,100,99,21,35,A,74,71,64
828021,15,26.33333333,27.5,33,33.5,41.33333333,39,4,5,17.66666667,72.5,-387.7,0.153333333,7.466666667,7.95,0,2.85,1.096833333,0.38095,67.8,1.333333333,1746,47.54,64,100,44,82,R,30,30,32
829001,27,25.66666667,26,39,34,35.66666667,40,3,3,18.66666667,70,-375.3,0.13,7.3,7.4,0,0,0.705566667,0.49,200,1.4,1762,45.06,62,41,13,86,CO,89,24,28
829002,24,11.33333333,13,71.66666667,66,17.33333333,21,0,0.5,10.66666667,44,-363.9,0.086666667,7.333333333,7.6,0,0,2.991133333,1.9819,200,1.433333333,1740,42.78,26,80,74,51,C,47,26,88
829003,27,12,13,69.66666667,66,18.66666667,21,0,0.5,10.33333333,44.5,-369.2,0.09,7.333333333,7.55,1.6,1.75,3.1289,1.9749,180,1.4,1742,43.84,13,97,100,3,A,46,32,84
829004,3,7.333333333,8,84.33333333,83.5,8.666666667,9,1,1,7.666666667,28,-378.4,0.066666667,6.933333333,7.5,0,0,4.066666667,3.26875,200,1.433333333,1776,45.68,49,47,58,33,R,15,67,61
829005,28,7.333333333,7.5,85.33333333,85.5,7.666666667,7.5,1,1,7.666666667,25,-391.5,0.066666667,6.8,7.4,0,0,4.244433333,3.6225,200,1.4,1802,48.3,41,5,43,14,CO,45,32,99
833001,29,33.33333333,30.5,29,36,37.66666667,33.5,0,1,20,73,-387.1,0.13,6.566666667,8,0.7,4.2,0.2538,0.21335,87.63,1.366666667,1525,47.42,13,52,23,86,C,13,52,67
833004,20,18.33333333,21.5,56.66666667,52,25.33333333,26.5,1,1,14.66666667,59.5,-422.3,0.13,7.333333333,7.85,0.233333333,1.6,1.894733333,0.67035,125.6,1.4,1718,54.46,29,94,10,5,A,23,82,20
833005,10,27,27,36,37.5,37.33333333,35.5,4,4,17.66666667,70.5,-370.4,0.143333333,7.466666667,7.95,0.066666667,2.5,1.011233333,0.40665,80.6,1.333333333,1651,44.08,44,55,79,33,R,29,12,28
833006,30,32.33333333,29,30.33333333,38.5,37.33333333,33,0,1,20.66666667,70,-407.4,0.123333333,6.533333333,8,0.666666667,5.1,0.247166667,0.22065,58.66,1.366666667,1618,51.48,69,41,83,34,CO,11,43,82
833007,29,28.66666667,28,40.33333333,42,31,30,4,4,18.66666667,65.5,-379.4,0.106666667,7.033333333,7.25,0.033333333,0.65,0.466666667,0.338,183.8,1.5,1726,45.88,29,57,12,31,C,42,27,13
833008,21,22,24.5,41.33333333,33,37.33333333,42.5,2.666666667,6,17.33333333,75,-360,0.12,7.366666667,7.9,0,0.6,0.893866667,0.44295,182.2,1.366666667,1705,42,11,80,81,85,A,34,22,18
833009,10,22.33333333,27.5,44.33333333,36,33.33333333,37,3,3,19.66666667,73.5,-382.6,0.146666667,7.3,7.85,0.066666667,3.4,0.9684,0.36285,80.1,1.433333333,1680,46.52,23,34,0,73,R,1,25,42
833010,20,22.33333333,27.5,44.33333333,36,33.33333333,37,3,3,19.66666667,73.5,-369.6,0.146666667,7.3,7.85,0.066666667,3.4,0.9684,0.36285,80.1,1.433333333,1679,43.92,90,40,37,16,CO,60,27,33
833011,23,19.33333333,24.5,44,31,37,44.5,3.333333333,5.5,17.33333333,79,-403.6,0.143333333,7.666666667,8.3,0.066666667,1.9,1.532133333,0.48305,163.4,1.366666667,1729,50.72,6,41,77,6,C,21,46,23
836001,9,31.33333333,29,34.33333333,35.5,35,36,3,3.5,18.33333333,74,-349.4,0.236666667,7.266666667,7.6,0,0.15,0.91,0.3154,200,1.333333333,1652,39.88,89,49,68,37,A,23,62,42
837004,20,36.33333333,35.5,34.66666667,35.5,28.66666667,29.5,5,5,16.33333333,73,-338.3,0.226666667,6.4,7.45,0.133333333,0.55,0.553333333,0.2304,181.1,1.266666667,1538,37.66,80,61,31,8,R,54,65,66
838011,1,18.33333333,32,39.66666667,33.5,42,34,1.666666667,5,16.66666667,77,-306.4,0.243333333,6.133333333,8,0,1.35,3.0947,0.11025,183.35,1.266666667,1415,31.28,43,93,88,83,CO,13,65,66
838012,26,21.33333333,23.5,46,45.5,32.66666667,31,13,31.5,13.66666667,48.5,-300.7,0.18,6.666666667,7.8,0,0.4,1.594033333,0.66285,200,1.366666667,1357,30.14,26,3,94,65,C,44,6,14
838014,12,22.66666667,23,37,39,40.33333333,38,2.666666667,23,17.66666667,50.5,-265.5,0.6,6.533333333,7.75,0.2,0.6,1.3136,0.76195,187.92,1.2,1262,23.1,3,25,59,33,A,10,3,44
838016,10,26,24.5,34.33333333,42.5,39.66666667,33,8.666666667,14.5,17,61.5,-242.1,0.226666667,6.266666667,7,0,0.05,0.898533333,0.4922,188.4,1.333333333,1196,18.42,98,79,2,14,R,66,22,33
838017,4,33.66666667,33,34.66666667,35,32.33333333,32.5,4,7,17.33333333,71.5,-346.3,0.183333333,6.6,7.55,0.3,0.95,0.437433333,0.2247,179.41,1.3,1470,39.26,98,88,9,79,CO,21,93,64
996003,2,10.33333333,26,19.33333333,36.5,37,38.5,4.666666667,13.5,14,63,-28.5,1.793333333,4.766666667,5.4,0,0,2.293333333,0.66035,161,0.866666667,690,0,39,22,65,35,C,17,89,92
996006,19,11,20,18.66666667,47.5,37,32.5,4.333333333,16,13.66666667,55,-41.4,2.106666667,4.633333333,5.4,0,0,2.28,0.79975,148,0.8,746,0,47,68,93,66,A,46,30,98
996009,10,11,20,18.33333333,44.5,37.33333333,36,5.333333333,18,13.33333333,53,-20,2.016666667,5,5.65,0,0,2.646666667,0.76225,148,0.833333333,694,0,8,1,9,2,R,100,30,78
996010,2,10.33333333,36.5,19,16.5,37.33333333,47.5,3.333333333,7,13.33333333,72,-25.4,1.65,5.1,5.6,0,0,2.5683,0.33475,200,0.8,763,0,79,10,18,1,CO,13,81,96
996011,15,13.33333333,17.5,20,53.5,33.33333333,30,4,14.5,16.66666667,50.5,-34.1,1.49,5.8,5.5,0,0,1.6162,1.43335,91,0.933333333,661,0,53,14,100,69,C,18,19,38
996012,5,8.333333333,19.5,25,42,33.66666667,38.5,3,9.5,13,62.5,-47.9,1.603333333,5.6,6.45,0,0,1.845766667,0.629,200,0.833333333,755,0,20,17,43,5,A,4,42,46
997001,18,11.33333333,16.5,59,46,29.66666667,37.5,29.33333333,43.5,8.666666667,32,16.8,1.796666667,5.866666667,6.45,0,0,2.677466667,1.85785,101,0.9,565,0,25,72,37,77,R,47,84,33
997002,2,3.333333333,13,11.33333333,37.5,19,49.5,2.333333333,7,15,63,-33.2,1.51,5.866666667,6.7,0,0,3.346666667,2.27575,200,0.866666667,562,0,80,28,87,95,CO,36,67,32
997004,28,11.33333333,17,59.66666667,46,29,37.5,33.33333333,45.5,8.666666667,31,33.3,1.86,6.066666667,6.6,0,0,2.653333333,1.9342,81,0.966666667,445,0,25,84,44,8,C,28,95,18
997005,4,11.33333333,17,59.66666667,46,29,37.5,33.33333333,45.5,8.666666667,31,24.2,1.86,6.066666667,6.6,0,0,2.653333333,1.9342,81,0.966666667,445,0,37,71,93,60,A,29,60,35
997006,12,11.33333333,16.5,59.33333333,46,29.66666667,37.5,30.33333333,43.5,8.333333333,32,-0.3,1.81,5.933333333,6.45,0,0,2.6721,1.87485,128,0.9,560,0,94,54,15,83,R,42,33,68
997007,24,10.33333333,16.5,23.66666667,38.5,33.33333333,45.5,16,20,13.66666667,59,12.6,0.66,4.866666667,5.25,0,0,2.933333333,1.81075,47.2,1.133333333,438,0,34,87,75,63,CO,41,72,90
997008,28,5.666666667,9,20,33,40.66666667,57.5,11.66666667,20.5,13,52.5,-0.3,1.08,6.266666667,7.1,0,0,3.96,3.5411,67.2,1,506,0,10,63,55,2,C,56,98,20
997009,21,6.666666667,8,12.66666667,32.5,47.66666667,59.5,12.66666667,24.5,14.33333333,49.5,45.9,1.34,7.2,7.55,0,0,4.077766667,3.6219,80,1,387,0,74,69,78,62,A,85,85,71
997010,17,17.33333333,15,22,37.5,60.66666667,47.5,5.666666667,14.5,17,59.5,38,0.786666667,4.666666667,4.9,0,0,2.688866667,1.89165,50.5,1.166666667,372,0,34,54,6,82,R,96,100,63
997011,12,11,10.5,13,29.5,42.66666667,61,13,33.5,15.33333333,45.5,48.1,1.293333333,7.166666667,7.6,0,0,3.229633333,2.7479,120,1.033333333,438,0,35,50,43,15,CO,58,54,16
997012,16,7.666666667,15.5,22.66666667,39.5,36.66666667,45.5,3.333333333,23,16,54.5,-17.9,0.946666667,6.233333333,7.35,0,0,3.7689,2.2413,200,1.1,527,0,87,93,99,88,C,1,73,65
997013,3,11,10.5,13,29.5,42.66666667,61,13,33.5,15.33333333,45.5,-22.6,1.293333333,7.166666667,7.6,0,0,3.229633333,2.7479,120,1.033333333,632,0,79,32,81,36,A,57,84,86
997014,10,1.333333333,7,31.33333333,40,34,53,2.333333333,18,12.66666667,49,-13.7,1.89,6.1,7.1,0,0,4.106666667,3.5092,200,0.833333333,490,0,36,4,72,65,R,36,19,25
998001,29,10.66666667,21,13,48.5,43,31,2.333333333,21.5,14.33333333,48.5,-58.6,1.726666667,5.3,5.3,0,0,2.210066667,0.8295,174,0.8,896,0,4,63,79,99,CO,81,51,82
998002,23,11,19.5,13,49.5,42.66666667,30.5,2.333333333,20,16,51,-72,1.496666667,5.466666667,5.35,0,0,1.791533333,1.05615,161,0.866666667,946,0,95,37,1,83,C,57,31,13
999001,16,10,13,28.66666667,53,28.33333333,34,15.33333333,27,13,41,-166,1.08,7.266666667,7.85,0,0,1.8038,1.472,200,1.1,857,3.2,12,6,36,58,A,42,15,9
999002,21,1.333333333,7.5,7.666666667,33.5,24.33333333,59,0.666666667,14.5,14.66666667,54,-28.9,2.016666667,6.5,7.5,0,0,4.0557,3.6275,200,0.8,650,0,59,89,57,53,R,56,85,48
999003,23,12.33333333,10,15.66666667,35,38.66666667,55,4.333333333,16.5,14.66666667,53.5,-38.4,1.446666667,6.266666667,6.95,0,0,3.346666667,2.605,200,0.9,499,0,18,74,74,99,CO,16,6,29
999004,7,6.666666667,9,16.66666667,34.5,43.66666667,56.5,15.33333333,28,13.33333333,47,56.8,1.166666667,6.733333333,7.35,0,0,3.862233333,3.3612,83.6,1,401,0,0,10,67,88,C,37,16,50
999005,7,17,13.5,21.33333333,39.5,62,48,7,18.5,17,56,21.9,0.77,4.666666667,4.85,0,0,2.6,1.825,30.5,1.233333333,372,0,60,36,36,88,A,84,68,33
999006,13,17,13.5,21.33333333,39.5,62,48,7,18.5,17,56,71.2,0.77,4.666666667,4.85,0,0,2.6,1.825,30.5,1.233333333,298,0,8,8,82,88,R,66,30,46
999007,3,6.333333333,12.5,15,33,45.33333333,54.5,1.666666667,17,17,57.5,30.6,1.36,6.7,7.65,0,0,3.909033333,2.9775,200,0.966666667,380,0,57,21,57,58,CO,53,35,61
999008,4,8.666666667,12,15.33333333,39,42.66666667,49,20.66666667,41.5,13.66666667,39,72,1.14,7.1,7.65,0,0,3.141466667,2.2875,60,1.1,299,0,74,24,58,61,C,4,61,71
999009,8,11.66666667,8.5,13.33333333,31.5,41.66666667,60.5,5,25.5,16,47.5,-20,1.47,7.066666667,7.6,0,0,3.4157,3.1875,200,0.966666667,408,0,24,14,8,89,A,47,70,64
999010,18,11,8,13.33333333,32,42.33333333,60.5,3.333333333,21.5,16,49.5,-19.6,1.496666667,7.066666667,7.6,0,0,3.722366667,3.51875,200,0.933333333,431,0,10,71,84,24,R,17,64,50
999011,9,10.66666667,14.5,26.33333333,45,30.33333333,40.5,13,31,16.33333333,44.5,-104.8,0.843333333,7.166666667,7.85,0,0,1.3514,1.16085,200,1.266666667,610,0,14,27,23,57,CO,95,94,46
999012,14,8.666666667,12,15.33333333,39,42.66666667,49,20.66666667,41.5,13.66666667,39,-15.6,1.14,7.1,7.65,0,0,3.141466667,2.2875,60,1.1,414,0,92,31,26,88,C,91,49,50
999013,24,10.33333333,10,13.66666667,31,43.33333333,59,15.66666667,34.5,14.66666667,43.5,15.8,1.27,7.233333333,7.6,0,0,3.3111,2.79375,80,1.033333333,421,0,4,31,83,72,A,41,16,39
999014,30,1,7.5,7.666666667,33,24.66666667,59.5,1,13.5,15,54.5,-9.8,1.86,6.7,7.5,0,0,4.149033333,3.8121,200,0.833333333,492,0,83,18,47,93,R,25,81,78
999015,30,8.666666667,11.5,22.33333333,46.5,35.66666667,42,33.66666667,63,9.333333333,23,44.8,0.626666667,5.8,7.05,0,0,2.837033333,1.93095,27.2,1.133333333,308,0,42,32,83,6,CO,86,62,48
999016,16,11.66666667,8.5,13.33333333,31.5,41.66666667,60.5,5,25.5,16,47.5,16.9,1.47,7.066666667,7.6,0,0,3.4157,3.1875,200,0.966666667,432,0,89,1,98,23,C,58,19,24
999017,18,9.666666667,9,13.33333333,30.5,44,60.5,12.66666667,29.5,14.66666667,46.5,-5.8,1.31,7.166666667,7.6,0,0,3.5689,3.0975,100,1,545,0,18,29,58,55,A,47,8,97
999018,21,14.33333333,11,27,39.5,58.66666667,49,21.33333333,33.5,13.33333333,41.5,53.7,0.516666667,6.433333333,7.3,0,0,2.877766667,2.49285,63.6,1.233333333,341,0,50,12,78,53,R,48,54,82
999019,22,7.666666667,15,15.33333333,34,43.66666667,51,1.333333333,18.5,17,58.5,-62.4,1.6,6.233333333,7.75,0,0,3.580133333,2.2071,200,0.933333333,483,0,14,6,78,52,CO,35,82,20
999020,7,7,12,25,32.5,35,56,7.666666667,18,14,56.5,-21.4,1.686666667,6.733333333,7.6,0,0,3.32,2.5935,200,0.9,542,0,53,98,100,17,C,49,83,1
999021,28,7.666666667,15,15.33333333,34,43.66666667,51,1.333333333,18.5,17,58.5,28.3,1.6,6.233333333,7.75,0,0,3.580133333,2.2071,200,0.933333333,379,0,19,69,83,40,A,0,94,14
999022,17,17.66666667,12.5,21,34,60.66666667,53,25,49.5,14.33333333,34.5,-3.8,0.91,7.166666667,7.7,0,0,2.217766667,1.62,100,1.166666667,466,0,84,56,26,94,R,44,49,66
999023,25,5.333333333,6,33,57.5,28.66666667,37.5,48.33333333,64.5,7.333333333,16,29.4,0.69,6.466666667,6.55,0,0,3.684133333,3.775,40,1.3,319,0,68,24,91,97,CO,61,45,78
999024,29,10,21.5,13,28,43.33333333,51,15,36,14.66666667,50,-3.2,0.95,5.7,7.3,0,0,2.909,0.78775,83.6,1.066666667,406,0,8,66,37,44,C,1,60,30
999025,9,7.666666667,15,15.33333333,34,43.66666667,51,1.333333333,18.5,17,58.5,-46.6,1.6,6.233333333,7.75,0,0,3.580133333,2.2071,200,0.933333333,522,0,83,30,38,27,A,22,25,93
999026,25,7.666666667,11,20.66666667,40.5,38.33333333,49.5,25.66666667,43.5,11,36.5,-20.4,0.84,6.133333333,7.15,0,0,3.277766667,2.592,47.2,1.066666667,477,0,14,20,14,0,R,37,55,4
999027,9,10,21.5,13,28,43.33333333,51,15,36,14.66666667,50,-31.5,0.95,5.7,7.3,0,0,2.909,0.78775,83.6,1.066666667,490,0,95,32,58,99,CO,77,23,26
999028,1,6.666666667,13.5,15.33333333,28.5,44.66666667,58,7.666666667,20,14.66666667,56,-9,1.143333333,6.166666667,7.25,0,0,3.802833333,2.73575,63.6,1,482,0,66,80,11,26,C,95,82,8
1000001,5,17,9.5,35,55,48,36,31,53.5,12,24,78.4,0.723333333,6.333333333,6.95,0,0,2.931333333,2.75,40,1.333333333,252,0,59,3,62,15,A,58,19,99
1000002,10,10.66666667,19.5,12.33333333,32,44.33333333,49,23.66666667,45.5,14.66666667,42.5,42.1,1.02,6.4,7.6,0,0,2.7612,0.92065,40,1.133333333,296,0,27,87,58,96,R,5,26,38
1000003,2,11.66666667,8.5,13.33333333,31.5,41.66666667,60.5,5,25.5,16,47.5,25.4,1.47,7.066666667,7.6,0,0,3.4157,3.1875,200,0.966666667,324,0,62,66,17,57,CO,67,43,45
1016001,24,8.666666667,12.5,20.33333333,35.5,38.33333333,52,10,16,13.66666667,57,-132,1.67,7.433333333,7.85,0,0,2.142666667,1.7868,200,0.933333333,711,0,30,36,83,17,C,34,75,26
1016002,7,25,28.5,37.33333333,31.5,37,40,6.333333333,8,17,76.5,-137.3,0.316666667,6.366666667,6.45,0,0,0.922233333,0.40085,200,1.333333333,880,0,33,31,95,22,A,29,65,87
1016003,29,21.66666667,18.5,43,55.5,35.66666667,25.5,20.66666667,27,13,46.5,-173.2,0.28,7.3,7.9,0,0,1.7778,0.715,200,1.366666667,989,4.64,31,10,38,27,R,77,13,72
1017002,28,9.666666667,18.5,30.66666667,42,26,40,9.666666667,28,12.33333333,49.5,-39.5,1.23,5.8,6.15,0,0,3.0224,1.60875,80,1.066666667,529,0,12,60,4,28,CO,63,91,92
1017004,12,12.66666667,25.5,27.33333333,39,27.33333333,36.5,7.333333333,22,15,60,-63.2,0.883333333,5.433333333,5.55,0,0,2.181133333,1.205,200,1.133333333,579,0,57,55,71,24,C,10,64,39
1017008,12,22,15.5,28,36.5,50,48,30.66666667,51,8.666666667,28.5,-162.9,0.49,6.2,6.9,0,0,0.252333333,0.0705,74.7,1.266666667,816,2.58,6,36,27,13,A,46,53,5
1017024,26,23.33333333,20.5,46,47,31,33.5,6.666666667,24.5,15.66666667,50,-79.3,0.606666667,6.366666667,6.7,0,0,1.788433333,1.43585,154,1.266666667,661,0,91,88,54,24,R,54,5,20
1017025,12,26,25,40,39.5,34,34.5,10,26.5,17.33333333,56,-126.5,0.583333333,6.433333333,6.85,0,0,1.294566667,1.0332,142.5,1.266666667,786,0,92,32,55,48,CO,12,35,62
1017026,11,20.33333333,25.5,49.33333333,40.5,30.33333333,34,9.666666667,23.5,14.33333333,57.5,-100.9,0.81,5.5,5.6,0,0,2.0499,1.18225,168,1.1,694,0,69,98,36,36,C,85,26,73
1018001,20,6.333333333,7,62.66666667,79.5,31.33333333,13,30.66666667,53.5,8.333333333,16.5,-188.1,0.266666667,7.5,7.9,0,0,5.61,3.09,200,1.266666667,969,7.62,82,14,29,71,A,46,78,40
1018002,17,23.66666667,29,42.33333333,35.5,34,35.5,9.333333333,14.5,16,71,-163.1,0.456666667,6.066666667,6.25,0,0,1.180233333,0.367,200,1.3,1169,2.62,56,95,43,16,R,24,19,91
1018003,28,28.66666667,33,34,34,37.66666667,33.5,9,15.5,16.33333333,69.5,-137.5,1.27,5.7,6.7,0,0,1.334833333,0.3862,168.5,1.1,1086,0,52,26,96,98,CO,88,85,27
1018004,30,31.33333333,32.5,30.66666667,26.5,37.66666667,41,9.333333333,18.5,16.33333333,69.5,-149.4,0.58,6.133333333,6.65,0,0,1.2629,0.333,200,1.2,984,0,34,51,60,6,C,37,85,78
1018005,23,30.33333333,33.5,29.33333333,22.5,40.33333333,44.5,10,14.5,18,77,-157.5,0.473333333,6.133333333,6.45,0,0,1.152,0.24935,200,1.266666667,877,1.5,73,6,26,55,A,53,72,94
1018006,16,25.66666667,20.5,47.33333333,52.5,27,27,6.666666667,21.5,15.33333333,49,-164.9,0.5,6.766666667,7.4,0,0,1.586666667,1.45435,154,1.3,1002,2.98,36,39,58,86,R,44,83,87
1018007,2,31.33333333,26.5,39.33333333,35.5,30.33333333,38,5.333333333,19.5,16,58,-201.5,0.366666667,6.733333333,7.7,0,0,1.067333333,0.71265,141,1.333333333,1118,10.3,41,1,50,15,CO,75,57,20
1018008,27,18,21,53,47,29,33,6.666666667,17.5,14,57,-181.6,0.65,5.833333333,5.8,0,0,2.1009,1.2825,188,1.233333333,1046,6.32,9,50,2,83,C,82,2,44
1019001,29,12.66666667,25.5,27.33333333,39,27.33333333,36.5,7.333333333,22,15,60,-88,0.883333333,5.433333333,5.55,0,0,2.181133333,1.205,120,1.133333333,772,0,86,35,71,32,A,0,87,43
1019002,21,20.66666667,25.5,50.33333333,42,29,33,11.66666667,25,13.66666667,55,-144.7,0.75,5.633333333,5.6,0,0,1.9449,1.164,176,1.133333333,868,0,6,94,94,87,R,57,33,54
1019004,17,11.66666667,22,27,38,28.33333333,40.5,10.33333333,27.5,13.33333333,54.5,-75.5,1.173333333,5.666666667,5.95,0,0,2.690366667,1.344,100,1.066666667,801,0,99,47,20,25,CO,4,4,17
9593002,20,38.33333333,57,13,4.5,49.33333333,38,0,0,19.33333333,85,-234.4,0.28,5.833333333,6.85,0,0.5,0.549333333,0.17375,200,1.233333333,1343,16.88,44,28,41,16,C,40,85,96
9607002,28,14.66666667,55.5,9.333333333,8.5,42.66666667,36,0,0.5,10.66666667,55.5,-232.8,3.12,5.4,5.75,0,0,2.7631,0.1455,200,0.433333333,1345,16.56,34,20,32,17,A,75,11,15
9607004,20,16.33333333,40.5,22.66666667,25.5,27.33333333,34,2.333333333,2,12.66666667,59.5,-215.5,1.96,5.1,6.3,0,0,2.779933333,0.20345,200,0.766666667,1295,13.1,98,93,4,31,R,63,28,94
9607006,30,14.66666667,52,9,10.5,43,37.5,0,1,13,61.5,-228.9,2.673333333,5.3,5.8,0,0,2.500666667,0.1254,200,0.566666667,1266,15.78,30,95,27,67,CO,74,17,6
9608002,11,20,20,40,40,40,40,9.333333333,10,17.66666667,66.5,-201.8,0.2,7.133333333,7.5,0,0,1.47,0.3,200,1.366666667,1322,10.36,20,22,62,48,C,24,67,0
9609002,12,52.33333333,53,15,10,33,37,0,0,6.333333333,35,-184.8,3.47,5.333333333,5.85,0,0.1,3.918,0.78025,200,0.366666667,1323,6.96,70,99,71,90,A,6,51,21
9609004,1,20,20,40,40,40,40,9.333333333,10,17.66666667,66.5,-197.1,0.2,7.133333333,7.5,0,0,1.47,0.3,200,1.366666667,1342,9.42,98,45,93,89,R,3,57,84
9609006,29,38.33333333,42.5,33,30,27.66666667,27.5,3,3,6.333333333,36.5,-165.7,3.043333333,5.5,6.1,0,0.05,4.085566667,0.53675,200,0.433333333,1313,3.14,90,2,68,93,CO,98,36,44
9687002,5,17.33333333,16.5,47.66666667,61.5,35,22.5,1,3,11,43,-212.4,1.083333333,6.3,6.65,0,0.05,2.930666667,2.27425,200,1.033333333,1347,12.48,8,44,70,92,C,7,95,69
9687004,6,26,31.5,33,34,41.33333333,35.5,5,5,18.66666667,79,-212.5,0.21,5.9,6.15,0,0,1.042,0.25125,200,1.333333333,1314,12.5,34,61,2,82,A,39,60,100
9687006,22,26.66666667,26,39.66666667,41,33.66666667,32.5,4,4,18.33333333,65.5,-229,0.153333333,7.133333333,7.2,0,0,0.28,0.32,200,1.433333333,1378,15.8,57,21,59,4,R,57,6,1
9687008,19,21.66666667,29,42.66666667,44.5,35,26,3.333333333,5,16.66666667,68,-220.5,0.25,6.7,6.8,0,0.1,1.1089,0.30085,200,1.3,1362,14.1,21,16,92,19,CO,57,88,84
9687010,25,21.33333333,28,34,37.5,44.66666667,34.5,2,4,16.33333333,69,-192.7,0.34,6.7,7.25,0,0,1.6489,0.5364,200,1.266666667,1303,8.54,45,2,10,31,C,15,56,93
